document,program,safe,yucca,problem,sci,storage,trans,Year,Congress
TEC.1981.cotton2.txt,0.33599877,0.108872828,0.137936337,0.064739351,0.090573581,0.226203291,0.035675842,1981,97
TEC.1981.draper.txt,0.36017463,0.052874121,0.051176328,0.071549842,0.108901286,0.30075188,0.054571914,1981,97
TEC.1981.brewer.txt,0.365266106,0.059383754,0.090756303,0.118207283,0.106442577,0.204481793,0.055462185,1981,97
TEC.1981.yeager.txt,0.394942407,0.048325169,0.065007282,0.128955382,0.238315901,0.083542963,0.040910896,1981,97
TEC.1981.brown.txt,0.448537005,0.050946644,0.084681584,0.144922547,0.087091222,0.144922547,0.038898451,1981,97
TEC.1981.brown2.txt,0.503512881,0.067447307,0.057611241,0.206791569,0.036299766,0.062529274,0.065807963,1981,97
HEC.1982.smith.txt,0.061353384,0.033984962,0.038195489,0.107669173,0.046616541,0.623458647,0.088721805,1982,97
HEC.1982.frey.txt,0.099489796,0.072704082,0.090561225,0.179846939,0.108418367,0.304846939,0.144132653,1982,97
HEC.1982.tierney.txt,0.111208791,0.046593407,0.123516484,0.341978022,0.074285714,0.24043956,0.061978022,1982,97
HEC.1982.freeman.txt,0.135531136,0.058608059,0.135531136,0.167582418,0.116300366,0.276556777,0.10989011,1982,97
HEC.1982.raffety.txt,0.138248848,0.057603687,0.081797235,0.218894009,0.097926267,0.331797235,0.073732719,1982,97
HEC.1982.brown.txt,0.142857143,0.11630847,0.169405815,0.187104931,0.125158028,0.125158028,0.134007585,1982,97
HEC.1982.robinson.txt,0.156908665,0.074941452,0.222482436,0.181498829,0.173302108,0.107728337,0.083138173,1982,97
HEC.1982.edwards.txt,0.1696793,0.120699709,0.106413994,0.159475219,0.094169096,0.312536443,0.037026239,1982,97
HEC.1982.faden.txt,0.186009113,0.019029751,0.050924685,0.30608416,0.041543822,0.276065398,0.120343072,1982,97
HEC.1982.parsons.txt,0.196349906,0.042164884,0.059786029,0.070799245,0.044367527,0.447451227,0.139081183,1982,97
HEC.1982.lundine.txt,0.202067669,0.052944862,0.044172932,0.169172932,0.04197995,0.432330827,0.057330827,1982,97
HEC.1982.palladino.txt,0.214285714,0.158730159,0.14021164,0.223544974,0.066137566,0.112433862,0.084656085,1982,97
HEC.1982.thurmond.txt,0.229583233,0.044085763,0.076126235,0.133461816,0.049144784,0.425198747,0.042399422,1982,97
HEC.1982.santini.txt,0.266685052,0.094870381,0.075565361,0.318808605,0.04467733,0.133480419,0.065912852,1982,97
HEC.1982.christofferson.txt,0.33160415,0.062516627,0.026203778,0.275738228,0.201250333,0.027134876,0.075552009,1982,97
HEC.1982.yeager.txt,0.385493373,0.02724595,0.049153166,0.27853461,0.15353461,0.058173785,0.047864507,1982,97
HEC.1982.cotton.txt,0.417063492,0.061507937,0.097619048,0.103174603,0.158730159,0.128174603,0.033730159,1982,97
HEC.1982.holloway.txt,0.419321686,0.027235355,0.08299075,0.144141829,0.100976362,0.109969168,0.115364851,1982,97
HEC.1982.list.txt,0.460940872,0.071212775,0.086318515,0.189037549,0.057617609,0.095381959,0.039490721,1982,97
IIA.1982.watson.txt,0.039244663,0.079474548,0.028899836,0.017405583,0.70591133,0.099014778,0.030049261,1982,97
IIA.1982.witherspoon.txt,0.189034936,0.057073677,0.032860602,0.072812176,0.541335178,0.080076098,0.026807333,1982,97
IIA.1982.devine.txt,0.231725811,0.040643009,0.034273582,0.05125872,0.556566576,0.036396724,0.049135578,1982,97
IIA.1982.bennett.txt,0.254152824,0.351052049,0.118493909,0.021594684,0.133997785,0.071982281,0.048726467,1982,97
IIA.1982.cotton.txt,0.344729965,0.038327526,0.088632404,0.047473868,0.413327526,0.047473868,0.020034843,1982,97
IIA.1982.dillon.txt,0.489751213,0.034110468,0.060397434,0.029729307,0.300265999,0.024252856,0.061492724,1982,97
IIA.1982.palladino.txt,0.558654849,0.060479666,0.084202294,0.047705944,0.17544317,0.022158498,0.051355579,1982,97
IIA.1983.shaw.txt,0.162141314,0.051990127,0.081147794,0.101666152,0.554149954,0.017432891,0.031471768,1983,98
IIA.1983.pentz.txt,0.221711457,0.021216407,0.017503536,0.06824611,0.602899576,0.032355021,0.036067893,1983,98
IIA.1983.forsythe.txt,0.265756303,0.089285714,0.118697479,0.228991597,0.089285714,0.074579832,0.133403361,1983,98
IIA.1983.strohl.txt,0.310792656,0.085087327,0.169726825,0.251231527,0.085087327,0.044334975,0.053739364,1983,98
IIA.1983.gould.txt,0.323517708,0.061679268,0.097890967,0.12017509,0.276163948,0.039395145,0.081177875,1983,98
IIA.1983.stevens.txt,0.351692484,0.050487665,0.054503729,0.096672404,0.355708549,0.054503729,0.03643144,1983,98
IIA.1983.lewis.txt,0.367346939,0.05890538,0.084879406,0.097866419,0.182282004,0.049165121,0.159554731,1983,98
IIA.1983.mcneill.txt,0.380730277,0.053304904,0.155916844,0.251998934,0.043976546,0.091551173,0.022521322,1983,98
IIA.1983.williams.txt,0.417938049,0.110494683,0.110494683,0.181692094,0.078132224,0.052242256,0.04900601,1983,98
IIA.1983.sampson.txt,0.487126246,0.087416944,0.069975083,0.133928571,0.139742525,0.032184385,0.049626246,1983,98
IIA.1983.morgan.txt,0.546562652,0.041443198,0.089224768,0.123354461,0.113115553,0.051682106,0.03461726,1983,98
IIA.1983.davis.txt,0.54954583,0.095788605,0.098678778,0.055326177,0.113129645,0.037985136,0.04954583,1983,98
IIA.1983.fainter.txt,0.58417419,0.048858205,0.082315454,0.130642592,0.056293149,0.041423261,0.056293149,1983,98
IIA.1983.loux.txt,0.586507937,0.061507937,0.075396825,0.047619048,0.136507937,0.04484127,0.047619048,1983,98
SGA.1984.reese.txt,0.045289349,0.225328488,0.031590719,0.096169975,0.072686609,0.027676824,0.501258038,1984,98
SGA.1984.taylor.txt,0.057710501,0.360138758,0.07316304,0.07316304,0.075370546,0.066540524,0.293913592,1984,98
SGA.1984.marquez.txt,0.121892782,0.03803534,0.100928422,0.058999701,0.04851752,0.035938904,0.595687332,1984,98
SGA.1984.thomas.txt,0.158836156,0.143811114,0.299069878,0.098735989,0.035296923,0.04197472,0.222275221,1984,98
IIA.1984.black.txt,0.028431028,0.105826606,0.056686557,0.486661987,0.120568621,0.06037206,0.141453142,1984,98
IIA.1984.crampton.txt,0.057002111,0.057002111,0.059465165,0.579169599,0.128430683,0.04468684,0.074243491,1984,98
IIA.1984.wilson.txt,0.058525346,0.061751152,0.048847926,0.587557604,0.087557604,0.052073733,0.103686636,1984,98
IIA.1984.nichols.txt,0.060714286,0.190714286,0.070714286,0.330714286,0.230714286,0.035714286,0.080714286,1984,98
IIA.1984.baird.txt,0.061887571,0.043837029,0.097988654,0.563692625,0.097988654,0.058277463,0.076328004,1984,98
IIA.1984.bernshaw.txt,0.062262958,0.106510746,0.068900126,0.458280657,0.186156764,0.053413401,0.064475348,1984,98
IIA.1984.bird.txt,0.064139942,0.061588921,0.064139942,0.370262391,0.155976676,0.11516035,0.168731778,1984,98
IIA.1984.bailey.txt,0.072157434,0.10787172,0.067055394,0.393586006,0.158892128,0.092565598,0.10787172,1984,98
IIA.1984.riley.txt,0.07272365,0.062960749,0.110380554,0.417214585,0.219167165,0.049013748,0.06853955,1984,98
IIA.1984.spence.txt,0.077343039,0.179253867,0.090081893,0.287534122,0.160145587,0.13466788,0.070973612,1984,98
IIA.1984.redd.txt,0.080033174,0.033589053,0.046651462,0.545925772,0.130831433,0.049554219,0.113414887,1984,98
IIA.1984.farley.txt,0.095238095,0.084126984,0.13968254,0.384126984,0.128571429,0.084126984,0.084126984,1984,98
IIA.1984.reynolds.txt,0.105791506,0.070656371,0.097683398,0.351737452,0.222007722,0.054440154,0.097683398,1984,98
IIA.1984.redford.txt,0.116288025,0.078552176,0.040816327,0.477474009,0.12167886,0.089333847,0.075856758,1984,98
IIA.1984.taylor.txt,0.117575388,0.106914408,0.077063661,0.435272617,0.091989034,0.089856838,0.081328054,1984,98
IIA.1984.sandquist.txt,0.120476191,0.083809524,0.053809524,0.163809524,0.243809524,0.070476191,0.263809524,1984,98
IIA.1984.kincaid.txt,0.122104247,0.05453668,0.091698842,0.446428571,0.09507722,0.091698842,0.098455599,1984,98
IIA.1984.benowitz.txt,0.140659341,0.125274725,0.171428571,0.171428571,0.140659341,0.140659341,0.10989011,1984,98
IIA.1984.hedden.txt,0.148622678,0.063420884,0.076873799,0.489429853,0.103779628,0.036515055,0.081358104,1984,98
IIA.1984.warnick.txt,0.158908507,0.091492777,0.113964687,0.260032103,0.147672552,0.125200642,0.102728732,1984,98
IIA.1984.smith.txt,0.163171691,0.059960682,0.080602883,0.211336828,0.183813893,0.078309305,0.222804718,1984,98
IIA.1984.owens.txt,0.166611679,0.069613989,0.069613989,0.473771033,0.085780271,0.064995051,0.069613989,1984,98
IIA.1984.frear.txt,0.186898594,0.052183568,0.062546262,0.43042191,0.181717247,0.041820873,0.044411547,1984,98
IIA.1984.nielson.txt,0.213002566,0.096236099,0.099230111,0.096236099,0.368691189,0.063301968,0.063301968,1984,98
IIA.1984.erickson.txt,0.214285714,0.115925059,0.132318501,0.173302108,0.132318501,0.132318501,0.099531616,1984,98
IIA.1984.alkema.txt,0.21984127,0.105952381,0.125396825,0.161507937,0.239285714,0.075396825,0.072619048,1984,98
IIA.1984.petti.txt,0.224924012,0.08662614,0.182370821,0.203647416,0.107902736,0.097264438,0.097264438,1984,98
IIA.1984.lockhart.txt,0.229211087,0.05010661,0.087420043,0.298862829,0.239161336,0.057569296,0.037668799,1984,98
IIA.1984.martin.txt,0.232735899,0.035318925,0.070374275,0.363732209,0.221665788,0.029783869,0.046389035,1984,98
IIA.1984.tillson.txt,0.233516484,0.026785714,0.086881868,0.15418956,0.406593407,0.055631868,0.036401099,1984,98
IIA.1984.scott.txt,0.282366071,0.118303571,0.055803571,0.243303571,0.094866071,0.110491071,0.094866071,1984,98
IIA.1984.matheson.txt,0.288246466,0.026798903,0.057818105,0.354716185,0.167123866,0.019413378,0.085883098,1984,98
IIA.1984.grier.txt,0.298121234,0.057426445,0.124423963,0.231123715,0.146756469,0.054945055,0.08720312,1984,98
IIA.1984.low.txt,0.305283757,0.0518591,0.099804305,0.257338552,0.120352251,0.03816047,0.127201566,1984,98
IIA.1984.warner.txt,0.523308271,0.070676692,0.098746867,0.144360902,0.070676692,0.042606516,0.04962406,1984,98
IIA.1984.loux.txt,0.556733317,0.042399422,0.082871597,0.178993014,0.084557938,0.015417972,0.039026741,1984,98
IIA.1984.bennett.txt,0.596494803,0.027307928,0.034440595,0.071530467,0.228449154,0.021601793,0.02017526,1984,98
NAR.1985.devin.txt,0.071853742,0.080782313,0.080782313,0.491496599,0.110544218,0.056972789,0.107568027,1985,99
NAR.1985.anderson.txt,0.130869131,0.046953047,0.394272394,0.084249084,0.088911089,0.203130203,0.051615052,1985,99
NAR.1985.dondero.txt,0.136212625,0.035437431,0.143964563,0.143964563,0.035437431,0.047065338,0.457918051,1985,99
NAR.1985.word.txt,0.222609369,0.038327526,0.135888502,0.347270616,0.103368177,0.051877662,0.100658149,1985,99
NAR.1985.palmer.txt,0.342145399,0.043213015,0.085917641,0.327910524,0.064565328,0.05744789,0.078800203,1985,99
NAR.1985.harjo.txt,0.388801675,0.048142334,0.190999477,0.19466248,0.048142334,0.037153323,0.092098378,1985,99
NAR.1985.berick.txt,0.43670151,0.057297716,0.100658149,0.233449477,0.076267906,0.046457607,0.049167635,1985,99
NAR.1985.gover.txt,0.440303658,0.102139407,0.092477571,0.169772257,0.053830228,0.053830228,0.087646653,1985,99
NAR.1985.loux.txt,0.449983272,0.030779525,0.077617932,0.131482101,0.234526598,0.033121445,0.042489127,1985,99
NAR.1985.tomonto.txt,0.451181912,0.043508051,0.204179514,0.053100377,0.086673518,0.132237068,0.029119562,1985,99
NAR.1985.eschels.txt,0.46842283,0.099628504,0.047619048,0.246200608,0.07125971,0.038162783,0.028706518,1985,99
NAR.1985.larson.txt,0.479949875,0.04427736,0.099832916,0.143692565,0.152464495,0.0267335,0.05304929,1985,99
NAR.1985.tousley.txt,0.496437945,0.058117735,0.100112486,0.10536183,0.157855268,0.047619048,0.034495688,1985,99
NAR.1985.frishman.txt,0.518818292,0.034399029,0.071226224,0.15621206,0.136382032,0.051396196,0.031566168,1985,99
NAR.1985.spurgin.txt,0.522539683,0.033650794,0.071428571,0.129206349,0.149206349,0.051428571,0.042539683,1985,99
NAR.1985.rusche.txt,0.654223149,0.033785193,0.057142857,0.052763295,0.070281543,0.099478624,0.032325339,1985,99
NAR.1985.palladino.txt,0.727409074,0.023997,0.089613798,0.029246344,0.031871016,0.060742407,0.03712036,1985,99
PWO.1985.jones.txt,0.026437848,0.107606679,0.065398887,0.464749536,0.094619666,0.104359926,0.136827458,1985,99
PWO.1985.hightower.txt,0.03190288,0.116883117,0.075381141,0.547713156,0.075381141,0.059570864,0.093167702,1985,99
PWO.1985.ford.txt,0.041302235,0.085519922,0.129737609,0.527696793,0.078717201,0.051506317,0.085519922,1985,99
PWO.1985.sarpalius.txt,0.051587302,0.097883598,0.097883598,0.454365079,0.093253968,0.083994709,0.121031746,1985,99
PWO.1985.richardson.txt,0.070923419,0.096383108,0.107698525,0.376439685,0.145888058,0.056779147,0.145888058,1985,99
PWO.1985.parris.txt,0.095238095,0.095238095,0.105654762,0.366071429,0.095238095,0.116071429,0.126488095,1985,99
PWO.1985.taylor.txt,0.122710623,0.071428571,0.065018315,0.276556777,0.097069597,0.257326007,0.10989011,1985,99
PWO.1985.white.txt,0.144050935,0.085555113,0.066985011,0.329751957,0.224830879,0.079055578,0.069770527,1985,99
PWO.1985.carroll.txt,0.175983437,0.118012422,0.161490683,0.233954451,0.103519669,0.103519669,0.103519669,1985,99
PWO.1985.purcell.txt,0.314602783,0.093887617,0.044565792,0.191298221,0.239387,0.043332746,0.072925841,1985,99
PWO.1985.wilson.txt,0.083239595,0.102924634,0.138357705,0.213160855,0.327334083,0.067491564,0.067491564,1985,99
PWO.1985.meyers.txt,0.085608269,0.478929234,0.054068381,0.04664723,0.204346674,0.070765969,0.059634243,1985,99
PWO.1985.devin.txt,0.104359926,0.091372913,0.052411874,0.451762523,0.185528757,0.05890538,0.055658627,1985,99
PWO.1985.anderson.txt,0.138528139,0.074555075,0.448292448,0.094757095,0.067821068,0.101491102,0.074555075,1985,99
PWO.1985.leahy.txt,0.15989011,0.073351648,0.094505495,0.361813187,0.171428571,0.082967033,0.056043956,1985,99
PWO.1985.zech.txt,0.185131195,0.093294461,0.103498542,0.205539359,0.185131195,0.093294461,0.134110787,1985,99
PWO.1985.cole.txt,0.186461794,0.128322259,0.084717608,0.241694352,0.209717608,0.03820598,0.110880399,1985,99
PWO.1985.frishman.txt,0.29480864,0.162182645,0.061386889,0.162182645,0.106479727,0.056081849,0.156877605,1985,99
PWO.1985.green.txt,0.374018838,0.071821036,0.099293564,0.22566719,0.140502355,0.047095761,0.041601256,1985,99
PWO.1985.spurgin.txt,0.433730159,0.030952381,0.080952381,0.167063492,0.211507937,0.028174603,0.047619048,1985,99
PWO.1985.bishop.txt,0.434137291,0.130241187,0.106864564,0.112059369,0.130241187,0.039332097,0.047124304,1985,99
PWO.1985.asselstine.txt,0.440345369,0.050235479,0.132653061,0.149136578,0.12166405,0.06122449,0.044740973,1985,99
PWO.1985.behnke.txt,0.453192099,0.082450616,0.232751217,0.038362439,0.056398511,0.102490696,0.034354423,1985,99
PWO.1985.tousley.txt,0.544642857,0.047247024,0.062872024,0.078497024,0.185267857,0.036830357,0.044642857,1985,99
PWO.1985.rusche.txt,0.583795309,0.036034115,0.131556503,0.06140725,0.097228145,0.049466951,0.040511727,1985,99
PWO.1985.palladino.txt,0.610603829,0.10544919,0.047717231,0.02916053,0.055964654,0.039469809,0.111634757,1985,99
HEC.1985.manes.txt,0.025847014,0.034404471,0.077191757,0.20066364,0.028292001,0.073524275,0.560076843,1985,99
HEC.1985.gejdenson.txt,0.033593485,0.059721751,0.040719376,0.278249067,0.04546997,0.097726502,0.444519851,1985,99
HEC.1985.ackerman.txt,0.047016275,0.051235684,0.051235684,0.321277878,0.072332731,0.055455093,0.401446655,1985,99
HEC.1985.lieberman.txt,0.047751691,0.044966176,0.086748906,0.315161162,0.075606844,0.047751691,0.38201353,1985,99
HEC.1985.gilman.txt,0.053926206,0.113528855,0.060548723,0.226111637,0.153263955,0.073793756,0.318826869,1985,99
HEC.1985.morrison.txt,0.057833405,0.072939145,0.045748813,0.323694433,0.039706517,0.08200259,0.378075097,1985,99
HEC.1985.biaggi.txt,0.06573957,0.032111252,0.092288243,0.221491783,0.074589128,0.060429836,0.45335019,1985,99
HEC.1985.mcgough.txt,0.069631626,0.031895777,0.075920934,0.204851752,0.038185085,0.038185085,0.541329739,1985,99
HEC.1985.rowland.txt,0.077326343,0.036959371,0.086500655,0.235124509,0.035124509,0.038794233,0.49017038,1985,99
HEC.1985.manton.txt,0.079630182,0.019087384,0.102594691,0.127646883,0.029525798,0.062928721,0.578586341,1985,99
HEC.1985.weiss.txt,0.08017908,0.071632072,0.063085063,0.171347171,0.048840049,0.131461132,0.433455434,1985,99
HEC.1985.audin.txt,0.080923167,0.078878177,0.167835232,0.071720713,0.081945662,0.071720713,0.446976337,1985,99
HEC.1985.green.txt,0.103957076,0.108651912,0.061703555,0.235412475,0.103957076,0.085177733,0.301140174,1985,99
HEC.1985.dioguardi.txt,0.107910906,0.056835638,0.08640553,0.277265745,0.040706605,0.08640553,0.344470046,1985,99
HEC.1985.bishop.txt,0.116739217,0.069647804,0.086268302,0.127819549,0.053027305,0.066877721,0.479620103,1985,99
HEC.1985.scheuer.txt,0.168457649,0.053413401,0.048988622,0.256953224,0.033501896,0.086599242,0.352085967,1985,99
HEC.1985.tenley.txt,0.212624585,0.052740864,0.078903655,0.064368771,0.067275748,0.087624585,0.436461794,1985,99
HEC.1985.hoover.txt,0.219016083,0.08987701,0.096499527,0.036896878,0.076631977,0.073320719,0.407757805,1985,99
HEC.1985.slosky.txt,0.029086229,0.057915058,0.09034749,0.135392535,0.05971686,0.034491635,0.593050193,1985,99
HEC.1985.mulligan.txt,0.041842773,0.038884193,0.032967033,0.245984784,0.071428571,0.062552832,0.506339814,1985,99
HEC.1985.martin.txt,0.12329932,0.051870748,0.065759637,0.125283447,0.055839002,0.061791383,0.516156463,1985,99
HEC.1985.reid.txt,0.028523889,0.108390777,0.115046351,0.426194438,0.033515569,0.046826717,0.241502258,1985,99
HEC.1985.johnson.barbara.txt,0.092436975,0.143907563,0.165966387,0.191701681,0.165966387,0.173319328,0.066701681,1985,99
HEC.1985.earl.txt,0.097198201,0.053614666,0.063299896,0.513663092,0.109304739,0.041508129,0.121411276,1985,99
HEC.1985.brennan.txt,0.099378882,0.065562457,0.080055211,0.517253278,0.109040718,0.053485162,0.075224293,1985,99
HEC.1985.bliley.txt,0.114688129,0.128772636,0.128772636,0.255533199,0.15694165,0.114688129,0.100603622,1985,99
HEC.1985.essame.txt,0.118541033,0.099628504,0.097264438,0.305302263,0.187098953,0.073623776,0.118541033,1985,99
HEC.1985.slaughter.txt,0.138943249,0.125244618,0.138943249,0.24853229,0.097847358,0.138943249,0.111545988,1985,99
HEC.1985.mclemore.txt,0.141252006,0.068218299,0.107544141,0.135634029,0.321027287,0.062600321,0.163723917,1985,99
HEC.1985.stangeland.txt,0.146641438,0.093661306,0.192999054,0.312204352,0.093661306,0.080416273,0.080416273,1985,99
HEC.1985.palmer.txt,0.160661297,0.053836371,0.092412039,0.451462484,0.101314116,0.059771089,0.080542603,1985,99
HEC.1985.baliles.txt,0.182285714,0.050285714,0.112285714,0.178285714,0.334285714,0.040285714,0.102285714,1985,99
HEC.1985.bagley.txt,0.199546485,0.088435374,0.120181406,0.207482993,0.120181406,0.14399093,0.120181406,1985,99
HEC.1985.mckernan.txt,0.209821429,0.074404762,0.188988095,0.251488095,0.105654762,0.095238095,0.074404762,1985,99
HEC.1985.rhodes.txt,0.210789211,0.077922078,0.140859141,0.18981019,0.133866134,0.084915085,0.161838162,1985,99
HEC.1985.johnson.mar.txt,0.216052499,0.053508329,0.099444725,0.33972741,0.092377587,0.088844018,0.110045432,1985,99
HEC.1985.larson3.txt,0.216094033,0.08318264,0.235081374,0.171790235,0.095840868,0.11482821,0.08318264,1985,99
HEC.1985.symon.txt,0.22542595,0.051114024,0.193315859,0.230013106,0.129095675,0.115334207,0.05570118,1985,99
HEC.1985.martin.james.g.txt,0.232142857,0.036688312,0.050324675,0.25487013,0.259415584,0.063961039,0.102597403,1985,99
HEC.1985.perpich.txt,0.233281005,0.090423862,0.176138148,0.279434851,0.156357928,0.024489796,0.039874411,1985,99
HEC.1985.larson2.txt,0.245803805,0.063036181,0.201417382,0.175307721,0.245803805,0.026482656,0.042148452,1985,99
HEC.1985.palmer2.txt,0.247180451,0.039943609,0.115601504,0.398496241,0.102443609,0.056390977,0.039943609,1985,99
HEC.1985.eschels.txt,0.2594172,0.080312722,0.105188344,0.254442075,0.125088842,0.060412225,0.115138593,1985,99
HEC.1985.warren.txt,0.260941371,0.09909166,0.145334434,0.070189926,0.214698596,0.09909166,0.110652353,1985,99
HEC.1985.johnson.mar2.txt,0.265802781,0.073324905,0.124209861,0.334386852,0.113147914,0.05783818,0.031289507,1985,99
HEC.1985.loux.txt,0.276285714,0.034285714,0.388285714,0.130285714,0.072285714,0.036285714,0.062285714,1985,99
HEC.1985.winar.txt,0.287190845,0.067552602,0.041712809,0.085640458,0.354374308,0.067552602,0.095976375,1985,99
HEC.1985.kleinhans.txt,0.321428571,0.077838828,0.129120879,0.250915751,0.103479854,0.058608059,0.058608059,1985,99
HEC.1985.vele.txt,0.321961621,0.075692964,0.150319829,0.172707889,0.135394456,0.060767591,0.08315565,1985,99
HEC.1985.provost.txt,0.324675325,0.092352092,0.142857143,0.122655123,0.122655123,0.112554113,0.082251082,1985,99
HEC.1985.rusche.txt,0.325295723,0.092811647,0.099181074,0.099181074,0.267970883,0.0577798,0.0577798,1985,99
HEC.1985.attean.txt,0.337662338,0.070282659,0.17723453,0.155844156,0.107715814,0.038197097,0.113063407,1985,99
HEC.1985.devine.txt,0.342011064,0.064106736,0.075496258,0.275951839,0.123332249,0.036771884,0.082329971,1985,99
HEC.1985.gardner.txt,0.362145637,0.041133963,0.132573652,0.290161201,0.081989994,0.037242913,0.05475264,1985,99
HEC.1985.frishman.txt,0.371799629,0.041929499,0.221150278,0.171799629,0.070500928,0.039332097,0.083487941,1985,99
HEC.1985.rusche2.txt,0.390714286,0.065714286,0.135714286,0.130714286,0.120714286,0.060714286,0.095714286,1985,99
HEC.1985.head.txt,0.410939187,0.060813242,0.083483267,0.219503419,0.116228859,0.065851026,0.043181,1985,99
HEC.1985.simmers.txt,0.452784504,0.07425343,0.07425343,0.130750605,0.130750605,0.05165456,0.085552865,1985,99
HEC.1985.larson.txt,0.474632844,0.044726302,0.135847797,0.110146863,0.126502003,0.042389853,0.065754339,1985,99
HEC.1985.loux2.txt,0.494724026,0.023133117,0.128246753,0.185064935,0.091314935,0.031655844,0.04586039,1985,99
HEC.1985.spurgin.txt,0.557267805,0.049979175,0.073302791,0.084964598,0.073302791,0.067471887,0.093710954,1985,99
HEC.1985.purcell.txt,0.567423231,0.034712951,0.034712951,0.037828215,0.252781486,0.028482421,0.044058745,1985,99
HEC.1985.husseman.txt,0.591382302,0.050896472,0.087333719,0.152111047,0.026604974,0.044823598,0.046847889,1985,99
HEC.1985.frishman2.txt,0.61802903,0.032467533,0.056531704,0.096638656,0.112681436,0.05118411,0.032467533,1985,99
HEC.1985.rusche3.txt,0.665110171,0.020574931,0.043046841,0.059390048,0.111484022,0.030789435,0.069604553,1985,99
IIA.1985.shook.txt,0.042936655,0.271137026,0.141266896,0.276702889,0.159819772,0.057778956,0.050357806,1985,99
IIA.1985.davies.txt,0.075911536,0.11775254,0.071727436,0.301852959,0.222355051,0.046622833,0.163777645,1985,99
IIA.1985.miller.txt,0.076893052,0.128805621,0.035909446,0.205308353,0.475800156,0.027712724,0.049570648,1985,99
IIA.1985.gold.txt,0.078540507,0.09152752,0.052566481,0.567717996,0.078540507,0.056895486,0.074211503,1985,99
IIA.1985.bell.txt,0.088907239,0.252683733,0.077346546,0.144783925,0.31819433,0.073492981,0.044591247,1985,99
IIA.1985.naito.txt,0.096663815,0.060735672,0.066723696,0.509837468,0.054747648,0.096663815,0.114627887,1985,99
IIA.1985.redfern.txt,0.123354461,0.061921014,0.068746953,0.242808386,0.410043881,0.051682106,0.041443198,1985,99
IIA.1985.weiner.txt,0.123685104,0.099932134,0.04173736,0.223447574,0.439599593,0.038174415,0.033423821,1985,99
IIA.1985.corrigan.txt,0.126190476,0.08452381,0.20952381,0.292857143,0.08452381,0.067857143,0.13452381,1985,99
IIA.1985.bradbury.txt,0.130568356,0.130568356,0.10906298,0.248847926,0.10906298,0.130568356,0.141321045,1985,99
IIA.1985.miller.john.txt,0.132391418,0.092098378,0.07378336,0.487702773,0.088435374,0.066457352,0.059131345,1985,99
IIA.1985.oleksiak.txt,0.144314869,0.123906706,0.134110787,0.246355685,0.144314869,0.103498542,0.103498542,1985,99
IIA.1985.pace.txt,0.205968689,0.127201566,0.068982388,0.161448141,0.240215264,0.058708415,0.137475538,1985,99
IIA.1985.meyer.txt,0.246753247,0.106601732,0.095238095,0.106601732,0.341450217,0.057359307,0.045995671,1985,99
IIA.1985.arum.txt,0.256520047,0.057609965,0.07940833,0.18567536,0.305566368,0.0358116,0.07940833,1985,99
IIA.1985.coate.txt,0.257078507,0.182754183,0.056628057,0.063384813,0.344916345,0.031853282,0.063384813,1985,99
IIA.1985.lacourse.txt,0.267365662,0.083879423,0.093053735,0.285714286,0.074705111,0.102228047,0.093053735,1985,99
IIA.1985.lindberg.txt,0.269093787,0.080728136,0.058567471,0.27186387,0.149980214,0.050257222,0.1195093,1985,99
IIA.1985.wittwer.txt,0.290379009,0.057725948,0.098542274,0.265889213,0.110787172,0.04548105,0.131195335,1985,99
IIA.1985.morrison.txt,0.336395969,0.02519265,0.054238293,0.321873148,0.205690575,0.023117961,0.033491405,1985,99
IIA.1985.rusche.txt,0.558784893,0.034646962,0.063382594,0.050738916,0.250738916,0.018555008,0.023152709,1985,99
IIA.1985.lawrence.txt,0.579011742,0.037915851,0.075587084,0.084148728,0.147504892,0.043052838,0.032778865,1985,99
IIA.1985.mausshardt.txt,0.669425901,0.080640855,0.048865154,0.032042724,0.097463284,0.0376502,0.033911883,1985,99
IIA.1985.devin.txt,0.081676354,0.073111043,0.055980422,0.479963292,0.152340165,0.070969716,0.085959009,1985,99
IIA.1985.anderson.txt,0.126868266,0.056308655,0.348279458,0.085505735,0.080639555,0.258255127,0.044143205,1985,99
IIA.1985.dondero.txt,0.14599686,0.044348509,0.151491366,0.096546311,0.058084772,0.033359498,0.470172685,1985,99
IIA.1985.palmer.txt,0.272599532,0.046370023,0.138173302,0.38735363,0.062763466,0.039812646,0.052927401,1985,99
IIA.1985.devine.txt,0.302018634,0.04386646,0.079192547,0.084627329,0.413431677,0.032996894,0.04386646,1985,99
IIA.1985.hancock.txt,0.314209726,0.04825228,0.12006079,0.250379939,0.146656535,0.050911854,0.069528875,1985,99
IIA.1985.harjo.txt,0.408992023,0.035895577,0.137418419,0.23386512,0.066352429,0.040971719,0.076504714,1985,99
IIA.1985.cotton.txt,0.43023643,0.012987013,0.038628039,0.042124542,0.286879787,0.171495172,0.017649018,1985,99
IIA.1985.spurgin.txt,0.437734277,0.04123282,0.090795502,0.154935444,0.192836318,0.044148272,0.038317368,1985,99
IIA.1985.larson.txt,0.457388106,0.041079093,0.083997548,0.176272226,0.180564071,0.03893317,0.021765788,1985,99
IIA.1985.tousley.txt,0.46592775,0.032019704,0.126847291,0.181444992,0.07224959,0.080870279,0.040640394,1985,99
